date,item_type,item_name,quantity,price,total_amount,season
2024-10-11,Pants,Jeans,3,110.8,332.4,Fall
2024-10-11,Pants,Business Trousers,1,126.22,126.22,Fall
2024-10-12,Blouse,Cotton Shirt,1,74.34,74.34,Fall
2024-10-12,Dress,Casual Maxi Dress,1,195.77,195.77,Fall
2024-10-12,Blouse,Silk Blouse,1,58.53,58.53,Fall
2024-10-12,Blouse,Formal Blouse,1,95.07,95.07,Fall
2024-10-12,Dress,Casual Maxi Dress,2,250.73,501.46,Fall
2024-10-12,Blouse,Cotton Shirt,1,99.44,99.44,Fall
2024-10-12,Pants,Jeans,1,157.91,157.91,Fall
2024-10-12,Dress,Evening Cocktail Dress,3,95.37,286.11,Fall
2024-10-12,Dress,Business Formal Dress,2,206.33,412.66,Fall
2024-10-12,Dress,Evening Cocktail Dress,3,283.18,849.54,Fall
2024-10-12,Dress,Summer Floral Dress,1,150.04,150.04,Fall
2024-10-12,Dress,Evening Cocktail Dress,2,241.37,482.74,Fall
2024-10-12,Blouse,Casual Top,2,94.06,188.12,Fall
2024-10-12,Blouse,Formal Blouse,3,74.8,224.39999999999998,Fall
2024-10-12,Blouse,Casual Top,1,55.16,55.16,Fall
2024-10-12,Blouse,Cotton Shirt,1,82.34,82.34,Fall
2024-10-13,Blouse,Casual Top,1,70.53,70.53,Fall
2024-10-13,Blouse,Silk Blouse,3,126.52,379.56,Fall
2024-10-13,Dress,Summer Floral Dress,2,160.76,321.52,Fall
2024-10-13,Blouse,Silk Blouse,2,93.34,186.68,Fall
2024-10-13,Dress,Summer Floral Dress,1,239.27,239.27,Fall
2024-10-13,Dress,Summer Floral Dress,2,264.41,528.82,Fall
2024-10-13,Dress,Business Formal Dress,1,114.41,114.41,Fall
2024-10-13,Pants,Wide Leg Pants,1,197.13,197.13,Fall
2024-10-13,Pants,Casual Pants,2,98.81,197.62,Fall
2024-10-13,Dress,Evening Cocktail Dress,2,112.57,225.14,Fall
2024-10-13,Dress,Summer Floral Dress,2,247.13,494.26,Fall
2024-10-13,Pants,Casual Pants,3,90.36,271.08,Fall
2024-10-13,Dress,Business Formal Dress,3,222.91,668.73,Fall
2024-10-13,Dress,Summer Floral Dress,3,126.63,379.89,Fall
2024-10-13,Blouse,Silk Blouse,2,105.28,210.56,Fall
2024-10-13,Blouse,Formal Blouse,1,138.03,138.03,Fall
2024-10-13,Dress,Casual Maxi Dress,2,243.56,487.12,Fall
2024-10-13,Dress,Summer Floral Dress,3,288.51,865.53,Fall
2024-10-13,Pants,Jeans,2,160.95,321.9,Fall
2024-10-13,Pants,Business Trousers,3,96.91,290.73,Fall
2024-10-13,Dress,Business Formal Dress,3,104.93,314.79,Fall
2024-10-13,Dress,Summer Floral Dress,2,134.94,269.88,Fall
2024-10-13,Dress,Business Formal Dress,2,146.98,293.96,Fall
2024-10-13,Blouse,Casual Top,3,82.27,246.81,Fall
2024-10-14,Pants,Wide Leg Pants,1,168.29,168.29,Fall
2024-10-14,Blouse,Casual Top,2,94.78,189.56,Fall
2024-10-14,Dress,Summer Floral Dress,3,288.3,864.9000000000001,Fall
2024-10-14,Blouse,Cotton Shirt,1,67.6,67.6,Fall
2024-10-14,Pants,Casual Pants,3,138.65,415.95000000000005,Fall
2024-10-14,Pants,Business Trousers,1,168.17,168.17,Fall
2024-10-14,Pants,Wide Leg Pants,3,159.1,477.29999999999995,Fall
2024-10-15,Blouse,Cotton Shirt,1,57.78,57.78,Fall
2024-10-15,Pants,Casual Pants,2,93.61,187.22,Fall
2024-10-15,Pants,Casual Pants,3,172.06,516.1800000000001,Fall
2024-10-15,Blouse,Cotton Shirt,2,110.0,220.0,Fall
2024-10-15,Dress,Summer Floral Dress,2,223.93,447.86,Fall
2024-10-15,Blouse,Silk Blouse,2,123.09,246.18,Fall
2024-10-15,Pants,Wide Leg Pants,3,98.16,294.48,Fall
2024-10-16,Dress,Evening Cocktail Dress,2,168.62,337.24,Fall
2024-10-16,Dress,Evening Cocktail Dress,1,276.11,276.11,Fall
2024-10-16,Pants,Casual Pants,3,136.75,410.25,Fall
2024-10-16,Pants,Jeans,2,113.85,227.7,Fall
2024-10-16,Blouse,Cotton Shirt,1,117.08,117.08,Fall
2024-10-16,Blouse,Cotton Shirt,2,67.68,135.36,Fall
2024-10-16,Dress,Business Formal Dress,1,204.0,204.0,Fall
2024-10-17,Pants,Jeans,1,142.94,142.94,Fall
2024-10-17,Blouse,Cotton Shirt,2,65.15,130.3,Fall
2024-10-17,Dress,Evening Cocktail Dress,2,144.21,288.42,Fall
2024-10-17,Blouse,Cotton Shirt,2,59.57,119.14,Fall
2024-10-17,Pants,Business Trousers,3,196.11,588.33,Fall
2024-10-17,Dress,Evening Cocktail Dress,1,98.22,98.22,Fall
2024-10-17,Dress,Summer Floral Dress,3,262.84,788.52,Fall
2024-10-18,Blouse,Formal Blouse,1,118.78,118.78,Fall
2024-10-18,Dress,Business Formal Dress,3,173.89,521.67,Fall
2024-10-18,Pants,Casual Pants,1,204.67,204.67,Fall
2024-10-18,Dress,Evening Cocktail Dress,2,150.0,300.0,Fall
2024-10-18,Dress,Business Formal Dress,1,129.0,129.0,Fall
2024-10-18,Blouse,Formal Blouse,1,95.34,95.34,Fall
2024-10-18,Dress,Summer Floral Dress,3,170.15,510.45000000000005,Fall
2024-10-18,Pants,Jeans,1,139.67,139.67,Fall
2024-10-18,Pants,Wide Leg Pants,3,134.8,404.40000000000003,Fall
2024-10-19,Blouse,Formal Blouse,2,134.28,268.56,Fall
2024-10-19,Pants,Business Trousers,1,199.25,199.25,Fall
2024-10-19,Blouse,Formal Blouse,3,124.57,373.71,Fall
2024-10-19,Dress,Business Formal Dress,3,156.55,469.65000000000003,Fall
2024-10-19,Blouse,Cotton Shirt,3,113.06,339.18,Fall
2024-10-19,Dress,Summer Floral Dress,1,212.87,212.87,Fall
2024-10-19,Dress,Casual Maxi Dress,2,196.37,392.74,Fall
2024-10-19,Blouse,Formal Blouse,2,99.61,199.22,Fall
2024-10-19,Pants,Jeans,3,195.25,585.75,Fall
2024-10-19,Blouse,Formal Blouse,1,125.82,125.82,Fall
2024-10-19,Dress,Evening Cocktail Dress,3,271.78,815.3399999999999,Fall
2024-10-19,Dress,Business Formal Dress,2,153.14,306.28,Fall
2024-10-19,Blouse,Silk Blouse,1,90.16,90.16,Fall
2024-10-19,Blouse,Silk Blouse,2,104.74,209.48,Fall
2024-10-19,Dress,Casual Maxi Dress,2,170.47,340.94,Fall
2024-10-19,Blouse,Silk Blouse,2,91.3,182.6,Fall
2024-10-19,Pants,Wide Leg Pants,3,97.74,293.21999999999997,Fall
2024-10-20,Blouse,Formal Blouse,1,98.63,98.63,Fall
2024-10-20,Dress,Evening Cocktail Dress,1,261.17,261.17,Fall
2024-10-20,Pants,Jeans,2,143.8,287.6,Fall
2024-10-20,Pants,Casual Pants,1,90.88,90.88,Fall
2024-10-20,Pants,Jeans,3,166.9,500.70000000000005,Fall
2024-10-20,Blouse,Cotton Shirt,3,91.47,274.40999999999997,Fall
2024-10-20,Pants,Wide Leg Pants,3,150.89,452.66999999999996,Fall
2024-10-20,Pants,Business Trousers,1,184.36,184.36,Fall
2024-10-20,Pants,Business Trousers,3,148.95,446.84999999999997,Fall
2024-10-20,Pants,Business Trousers,2,148.45,296.9,Fall
2024-10-20,Dress,Evening Cocktail Dress,1,163.01,163.01,Fall
2024-10-20,Blouse,Cotton Shirt,1,73.08,73.08,Fall
2024-10-20,Blouse,Casual Top,1,73.83,73.83,Fall
2024-10-20,Blouse,Silk Blouse,3,55.43,166.29,Fall
2024-10-20,Pants,Wide Leg Pants,2,163.31,326.62,Fall
2024-10-20,Dress,Summer Floral Dress,1,197.91,197.91,Fall
2024-10-20,Blouse,Silk Blouse,1,138.92,138.92,Fall
2024-10-20,Blouse,Cotton Shirt,3,65.42,196.26,Fall
2024-10-21,Blouse,Silk Blouse,2,119.57,239.14,Fall
2024-10-21,Pants,Casual Pants,3,91.85,275.54999999999995,Fall
2024-10-21,Pants,Jeans,2,179.58,359.16,Fall
2024-10-21,Pants,Business Trousers,3,187.02,561.0600000000001,Fall
2024-10-21,Blouse,Casual Top,3,123.64,370.92,Fall
2024-10-21,Pants,Business Trousers,1,198.63,198.63,Fall
2024-10-21,Blouse,Casual Top,2,83.95,167.9,Fall
2024-10-21,Pants,Wide Leg Pants,3,204.98,614.9399999999999,Fall
2024-10-21,Blouse,Cotton Shirt,1,141.17,141.17,Fall
2024-10-22,Dress,Summer Floral Dress,3,283.31,849.9300000000001,Fall
2024-10-22,Dress,Business Formal Dress,3,226.98,680.9399999999999,Fall
2024-10-22,Blouse,Formal Blouse,3,72.78,218.34,Fall
2024-10-22,Blouse,Silk Blouse,3,140.67,422.01,Fall
2024-10-22,Blouse,Silk Blouse,1,83.71,83.71,Fall
2024-10-22,Dress,Casual Maxi Dress,3,232.08,696.24,Fall
2024-10-22,Pants,Jeans,3,152.59,457.77,Fall
2024-10-22,Dress,Business Formal Dress,1,218.23,218.23,Fall
2024-10-22,Dress,Business Formal Dress,1,97.66,97.66,Fall
2024-10-22,Dress,Business Formal Dress,1,109.06,109.06,Fall
2024-10-22,Dress,Casual Maxi Dress,1,95.94,95.94,Fall
2024-10-22,Dress,Summer Floral Dress,1,142.1,142.1,Fall
2024-10-22,Blouse,Casual Top,2,77.18,154.36,Fall
2024-10-22,Blouse,Casual Top,1,135.37,135.37,Fall
2024-10-23,Dress,Evening Cocktail Dress,2,252.0,504.0,Fall
2024-10-23,Blouse,Silk Blouse,2,103.17,206.34,Fall
2024-10-23,Pants,Casual Pants,1,119.71,119.71,Fall
2024-10-23,Blouse,Formal Blouse,2,76.74,153.48,Fall
2024-10-23,Blouse,Casual Top,2,61.22,122.44,Fall
2024-10-23,Dress,Casual Maxi Dress,1,249.63,249.63,Fall
2024-10-23,Pants,Jeans,3,132.34,397.02,Fall
2024-10-24,Dress,Evening Cocktail Dress,2,270.2,540.4,Fall
2024-10-24,Pants,Casual Pants,3,204.36,613.08,Fall
2024-10-24,Blouse,Cotton Shirt,1,101.12,101.12,Fall
2024-10-24,Blouse,Casual Top,1,75.83,75.83,Fall
2024-10-24,Dress,Evening Cocktail Dress,2,281.45,562.9,Fall
2024-10-24,Dress,Summer Floral Dress,1,254.74,254.74,Fall
2024-10-24,Blouse,Casual Top,3,125.27,375.81,Fall
2024-10-24,Pants,Jeans,2,137.52,275.04,Fall
2024-10-25,Dress,Summer Floral Dress,3,267.07,801.21,Fall
2024-10-25,Pants,Business Trousers,3,148.64,445.91999999999996,Fall
2024-10-25,Dress,Evening Cocktail Dress,3,199.79,599.37,Fall
2024-10-25,Blouse,Formal Blouse,1,137.46,137.46,Fall
2024-10-25,Blouse,Cotton Shirt,1,103.23,103.23,Fall
2024-10-25,Pants,Jeans,1,136.54,136.54,Fall
2024-10-25,Dress,Business Formal Dress,2,284.99,569.98,Fall
2024-10-25,Blouse,Formal Blouse,2,54.34,108.68,Fall
2024-10-26,Dress,Business Formal Dress,1,96.25,96.25,Fall
2024-10-26,Pants,Wide Leg Pants,1,113.72,113.72,Fall
2024-10-26,Pants,Jeans,2,114.25,228.5,Fall
2024-10-26,Dress,Casual Maxi Dress,2,101.22,202.44,Fall
2024-10-26,Pants,Business Trousers,2,175.63,351.26,Fall
2024-10-26,Dress,Business Formal Dress,3,207.81,623.4300000000001,Fall
2024-10-26,Blouse,Silk Blouse,3,73.02,219.06,Fall
2024-10-26,Dress,Evening Cocktail Dress,3,147.58,442.74,Fall
2024-10-26,Pants,Wide Leg Pants,1,124.32,124.32,Fall
2024-10-26,Blouse,Casual Top,2,125.34,250.68,Fall
2024-10-26,Dress,Evening Cocktail Dress,2,209.39,418.78,Fall
2024-10-26,Dress,Summer Floral Dress,1,244.97,244.97,Fall
2024-10-26,Pants,Jeans,1,107.11,107.11,Fall
2024-10-26,Blouse,Silk Blouse,3,84.13,252.39,Fall
2024-10-26,Blouse,Silk Blouse,2,53.92,107.84,Fall
2024-10-26,Pants,Business Trousers,3,104.63,313.89,Fall
2024-10-27,Blouse,Cotton Shirt,3,137.31,411.93,Fall
2024-10-27,Pants,Jeans,1,125.34,125.34,Fall
2024-10-27,Dress,Summer Floral Dress,1,216.04,216.04,Fall
2024-10-27,Dress,Evening Cocktail Dress,2,138.2,276.4,Fall
2024-10-27,Pants,Business Trousers,3,187.42,562.26,Fall
2024-10-27,Dress,Summer Floral Dress,2,295.13,590.26,Fall
2024-10-27,Pants,Wide Leg Pants,3,125.21,375.63,Fall
2024-10-27,Blouse,Cotton Shirt,3,108.45,325.35,Fall
2024-10-27,Dress,Evening Cocktail Dress,1,286.1,286.1,Fall
2024-10-28,Dress,Business Formal Dress,1,108.18,108.18,Fall
2024-10-28,Blouse,Cotton Shirt,2,98.91,197.82,Fall
2024-10-28,Dress,Casual Maxi Dress,3,283.9,851.6999999999999,Fall
2024-10-28,Pants,Jeans,3,119.1,357.29999999999995,Fall
2024-10-28,Blouse,Cotton Shirt,1,120.49,120.49,Fall
2024-10-28,Dress,Business Formal Dress,2,294.31,588.62,Fall
2024-10-28,Dress,Casual Maxi Dress,2,190.7,381.4,Fall
2024-10-28,Blouse,Casual Top,1,103.66,103.66,Fall
2024-10-28,Blouse,Formal Blouse,2,69.53,139.06,Fall
2024-10-29,Blouse,Formal Blouse,2,88.2,176.4,Fall
2024-10-29,Pants,Casual Pants,3,163.91,491.73,Fall
2024-10-29,Blouse,Formal Blouse,2,137.78,275.56,Fall
2024-10-29,Pants,Wide Leg Pants,3,145.77,437.31000000000006,Fall
2024-10-29,Blouse,Formal Blouse,2,93.53,187.06,Fall
2024-10-29,Dress,Evening Cocktail Dress,2,190.87,381.74,Fall
2024-10-29,Dress,Summer Floral Dress,1,119.96,119.96,Fall
2024-10-29,Blouse,Silk Blouse,3,88.88,266.64,Fall
2024-10-29,Pants,Wide Leg Pants,1,128.65,128.65,Fall
2024-10-30,Blouse,Formal Blouse,3,95.84,287.52,Fall
2024-10-30,Blouse,Silk Blouse,3,136.56,409.68,Fall
2024-10-30,Dress,Casual Maxi Dress,1,236.74,236.74,Fall
2024-10-30,Blouse,Formal Blouse,3,56.73,170.19,Fall
2024-10-30,Pants,Wide Leg Pants,2,90.51,181.02,Fall
2024-10-30,Dress,Summer Floral Dress,2,291.87,583.74,Fall
2024-10-30,Blouse,Formal Blouse,3,56.41,169.23,Fall
2024-10-31,Dress,Summer Floral Dress,3,276.49,829.47,Fall
2024-10-31,Pants,Jeans,1,121.32,121.32,Fall
2024-10-31,Dress,Casual Maxi Dress,1,273.34,273.34,Fall
2024-10-31,Dress,Evening Cocktail Dress,3,161.41,484.23,Fall
2024-10-31,Dress,Summer Floral Dress,1,250.7,250.7,Fall
2024-10-31,Blouse,Silk Blouse,1,141.3,141.3,Fall
2024-10-31,Pants,Jeans,3,155.0,465.0,Fall
2024-11-01,Pants,Jeans,3,116.86,350.58,Fall
2024-11-01,Pants,Wide Leg Pants,1,164.9,164.9,Fall
2024-11-01,Dress,Business Formal Dress,3,235.9,707.7,Fall
2024-11-01,Dress,Business Formal Dress,2,199.24,398.48,Fall
2024-11-01,Blouse,Silk Blouse,2,70.42,140.84,Fall
2024-11-01,Blouse,Formal Blouse,1,81.77,81.77,Fall
2024-11-01,Blouse,Casual Top,2,64.59,129.18,Fall
2024-11-01,Pants,Casual Pants,2,142.67,285.34,Fall
2024-11-01,Dress,Business Formal Dress,3,194.75,584.25,Fall
2024-11-01,Pants,Casual Pants,2,205.57,411.14,Fall
2024-11-01,Blouse,Cotton Shirt,2,80.63,161.26,Fall
2024-11-02,Blouse,Formal Blouse,3,104.79,314.37,Fall
2024-11-02,Dress,Evening Cocktail Dress,1,212.57,212.57,Fall
2024-11-02,Pants,Wide Leg Pants,2,147.85,295.7,Fall
2024-11-02,Blouse,Cotton Shirt,1,55.39,55.39,Fall
2024-11-02,Blouse,Casual Top,1,120.54,120.54,Fall
2024-11-02,Pants,Wide Leg Pants,1,130.42,130.42,Fall
2024-11-02,Pants,Jeans,3,202.66,607.98,Fall
2024-11-02,Blouse,Formal Blouse,1,117.33,117.33,Fall
2024-11-02,Dress,Evening Cocktail Dress,2,293.14,586.28,Fall
2024-11-02,Dress,Casual Maxi Dress,2,159.93,319.86,Fall
2024-11-02,Blouse,Formal Blouse,1,76.89,76.89,Fall
2024-11-02,Pants,Casual Pants,2,163.8,327.6,Fall
2024-11-02,Dress,Summer Floral Dress,3,96.51,289.53000000000003,Fall
2024-11-02,Pants,Casual Pants,2,162.83,325.66,Fall
2024-11-02,Pants,Business Trousers,2,101.7,203.4,Fall
2024-11-03,Pants,Wide Leg Pants,3,201.8,605.4000000000001,Fall
2024-11-03,Blouse,Silk Blouse,2,114.01,228.02,Fall
2024-11-03,Pants,Casual Pants,2,190.46,380.92,Fall
2024-11-03,Blouse,Cotton Shirt,1,55.27,55.27,Fall
2024-11-03,Pants,Jeans,1,116.88,116.88,Fall
2024-11-03,Pants,Wide Leg Pants,1,104.13,104.13,Fall
2024-11-03,Blouse,Casual Top,3,111.02,333.06,Fall
2024-11-03,Pants,Jeans,3,123.39,370.17,Fall
2024-11-03,Dress,Business Formal Dress,2,166.73,333.46,Fall
2024-11-03,Blouse,Formal Blouse,1,129.12,129.12,Fall
2024-11-04,Blouse,Casual Top,1,58.57,58.57,Fall
2024-11-04,Blouse,Casual Top,1,92.11,92.11,Fall
2024-11-04,Dress,Casual Maxi Dress,3,205.24,615.72,Fall
2024-11-04,Blouse,Casual Top,2,90.12,180.24,Fall
2024-11-04,Pants,Wide Leg Pants,3,104.4,313.20000000000005,Fall
2024-11-04,Dress,Evening Cocktail Dress,2,193.61,387.22,Fall
2024-11-04,Dress,Evening Cocktail Dress,1,93.45,93.45,Fall
2024-11-04,Dress,Summer Floral Dress,3,139.91,419.73,Fall
2024-11-04,Pants,Business Trousers,3,153.13,459.39,Fall
2024-11-05,Blouse,Formal Blouse,2,109.04,218.08,Fall
2024-11-05,Pants,Wide Leg Pants,1,144.75,144.75,Fall
2024-11-05,Pants,Jeans,3,164.59,493.77,Fall
2024-11-05,Pants,Casual Pants,3,192.04,576.12,Fall
2024-11-05,Dress,Summer Floral Dress,1,128.4,128.4,Fall
2024-11-05,Dress,Business Formal Dress,1,231.8,231.8,Fall
2024-11-05,Pants,Wide Leg Pants,1,173.64,173.64,Fall
2024-11-05,Pants,Casual Pants,2,118.35,236.7,Fall
2024-11-05,Pants,Casual Pants,3,109.84,329.52,Fall
2024-11-05,Blouse,Casual Top,1,67.95,67.95,Fall
2024-11-05,Pants,Wide Leg Pants,1,109.26,109.26,Fall
2024-11-06,Blouse,Formal Blouse,2,64.34,128.68,Fall
2024-11-06,Blouse,Silk Blouse,1,139.83,139.83,Fall
2024-11-06,Blouse,Silk Blouse,1,81.62,81.62,Fall
2024-11-06,Dress,Evening Cocktail Dress,2,150.23,300.46,Fall
2024-11-06,Pants,Business Trousers,1,202.61,202.61,Fall
2024-11-06,Blouse,Silk Blouse,1,101.91,101.91,Fall
2024-11-06,Dress,Casual Maxi Dress,1,216.52,216.52,Fall
2024-11-06,Dress,Summer Floral Dress,3,212.72,638.16,Fall
2024-11-06,Pants,Casual Pants,1,183.25,183.25,Fall
2024-11-06,Pants,Business Trousers,1,128.62,128.62,Fall
2024-11-07,Dress,Casual Maxi Dress,2,165.64,331.28,Fall
2024-11-07,Dress,Casual Maxi Dress,3,188.86,566.58,Fall
2024-11-07,Blouse,Silk Blouse,2,138.99,277.98,Fall
2024-11-07,Dress,Casual Maxi Dress,2,295.67,591.34,Fall
2024-11-07,Blouse,Silk Blouse,1,76.16,76.16,Fall
2024-11-07,Blouse,Cotton Shirt,2,136.2,272.4,Fall
2024-11-07,Pants,Wide Leg Pants,2,194.36,388.72,Fall
2024-11-07,Pants,Casual Pants,1,99.53,99.53,Fall
2024-11-07,Pants,Wide Leg Pants,1,167.98,167.98,Fall
2024-11-07,Pants,Jeans,3,100.05,300.15,Fall
2024-11-08,Pants,Jeans,2,180.85,361.7,Fall
2024-11-08,Dress,Summer Floral Dress,2,282.67,565.34,Fall
2024-11-08,Pants,Wide Leg Pants,1,95.38,95.38,Fall
2024-11-08,Dress,Evening Cocktail Dress,2,179.39,358.78,Fall
2024-11-08,Blouse,Formal Blouse,2,94.02,188.04,Fall
2024-11-08,Dress,Summer Floral Dress,1,297.2,297.2,Fall
2024-11-08,Blouse,Formal Blouse,2,137.99,275.98,Fall
2024-11-08,Blouse,Formal Blouse,2,99.87,199.74,Fall
2024-11-08,Pants,Business Trousers,2,157.21,314.42,Fall
2024-11-08,Blouse,Silk Blouse,1,139.99,139.99,Fall
2024-11-08,Blouse,Cotton Shirt,3,128.32,384.96,Fall
2024-11-08,Pants,Casual Pants,2,132.75,265.5,Fall
2024-11-08,Blouse,Silk Blouse,2,117.63,235.26,Fall
2024-11-09,Pants,Wide Leg Pants,1,90.21,90.21,Fall
2024-11-09,Blouse,Casual Top,1,139.82,139.82,Fall
2024-11-09,Dress,Summer Floral Dress,1,129.49,129.49,Fall
2024-11-09,Pants,Wide Leg Pants,1,145.61,145.61,Fall
2024-11-09,Pants,Business Trousers,2,112.02,224.04,Fall
2024-11-09,Dress,Summer Floral Dress,1,142.3,142.3,Fall
2024-11-09,Blouse,Cotton Shirt,2,139.6,279.2,Fall
2024-11-09,Blouse,Silk Blouse,3,74.38,223.14,Fall
2024-11-09,Dress,Evening Cocktail Dress,2,238.53,477.06,Fall
2024-11-09,Dress,Business Formal Dress,3,159.06,477.18,Fall
2024-11-09,Pants,Wide Leg Pants,2,181.7,363.4,Fall
2024-11-09,Blouse,Cotton Shirt,3,122.59,367.77,Fall
2024-11-10,Blouse,Casual Top,2,133.55,267.1,Fall
2024-11-10,Blouse,Cotton Shirt,3,54.61,163.82999999999998,Fall
2024-11-10,Blouse,Casual Top,3,104.79,314.37,Fall
2024-11-10,Pants,Jeans,1,185.77,185.77,Fall
2024-11-10,Pants,Business Trousers,2,181.68,363.36,Fall
2024-11-10,Blouse,Cotton Shirt,2,109.67,219.34,Fall
2024-11-10,Blouse,Casual Top,3,58.97,176.91,Fall
2024-11-10,Dress,Summer Floral Dress,2,158.38,316.76,Fall
2024-11-10,Dress,Business Formal Dress,2,165.91,331.82,Fall
2024-11-10,Dress,Business Formal Dress,2,292.83,585.66,Fall
2024-11-11,Dress,Casual Maxi Dress,3,186.6,559.8,Fall
2024-11-11,Pants,Casual Pants,2,163.76,327.52,Fall
2024-11-11,Dress,Business Formal Dress,2,259.94,519.88,Fall
2024-11-11,Dress,Casual Maxi Dress,2,237.68,475.36,Fall
2024-11-11,Dress,Casual Maxi Dress,3,276.62,829.86,Fall
2024-11-11,Blouse,Silk Blouse,3,139.75,419.25,Fall
2024-11-11,Dress,Casual Maxi Dress,2,202.75,405.5,Fall
2024-11-11,Dress,Business Formal Dress,2,288.29,576.58,Fall
2024-11-11,Blouse,Formal Blouse,1,98.37,98.37,Fall
2024-11-11,Blouse,Casual Top,3,107.46,322.38,Fall
2024-11-12,Blouse,Formal Blouse,3,107.6,322.79999999999995,Fall
2024-11-12,Dress,Casual Maxi Dress,1,207.21,207.21,Fall
2024-11-12,Dress,Summer Floral Dress,1,149.62,149.62,Fall
2024-11-12,Blouse,Casual Top,3,61.14,183.42000000000002,Fall
2024-11-12,Pants,Jeans,2,111.63,223.26,Fall
2024-11-12,Pants,Wide Leg Pants,1,176.95,176.95,Fall
2024-11-12,Dress,Evening Cocktail Dress,3,265.49,796.47,Fall
2024-11-12,Pants,Casual Pants,1,101.82,101.82,Fall
2024-11-13,Pants,Business Trousers,2,206.63,413.26,Fall
2024-11-13,Pants,Business Trousers,2,195.92,391.84,Fall
2024-11-13,Pants,Casual Pants,3,140.36,421.08000000000004,Fall
2024-11-13,Dress,Business Formal Dress,3,284.52,853.56,Fall
2024-11-13,Blouse,Cotton Shirt,2,67.45,134.9,Fall
2024-11-13,Pants,Casual Pants,2,135.83,271.66,Fall
2024-11-13,Dress,Casual Maxi Dress,2,297.69,595.38,Fall
2024-11-14,Pants,Business Trousers,2,127.99,255.98,Fall
2024-11-14,Blouse,Cotton Shirt,1,76.06,76.06,Fall
2024-11-14,Blouse,Silk Blouse,3,68.7,206.10000000000002,Fall
2024-11-14,Dress,Summer Floral Dress,1,199.3,199.3,Fall
2024-11-14,Pants,Wide Leg Pants,3,108.62,325.86,Fall
2024-11-15,Pants,Wide Leg Pants,3,131.88,395.64,Fall
2024-11-15,Pants,Jeans,2,140.72,281.44,Fall
2024-11-15,Pants,Jeans,3,183.99,551.97,Fall
2024-11-15,Blouse,Formal Blouse,2,94.54,189.08,Fall
2024-11-15,Dress,Evening Cocktail Dress,3,99.5,298.5,Fall
2024-11-15,Dress,Casual Maxi Dress,3,246.03,738.09,Fall
2024-11-15,Dress,Casual Maxi Dress,2,140.41,280.82,Fall
2024-11-15,Dress,Casual Maxi Dress,2,110.78,221.56,Fall
2024-11-15,Blouse,Silk Blouse,2,82.22,164.44,Fall
2024-11-15,Pants,Wide Leg Pants,1,182.91,182.91,Fall
2024-11-15,Pants,Jeans,2,125.25,250.5,Fall
2024-11-15,Blouse,Silk Blouse,3,94.61,283.83,Fall
2024-11-16,Dress,Summer Floral Dress,1,274.16,274.16,Fall
2024-11-16,Pants,Wide Leg Pants,1,119.32,119.32,Fall
2024-11-16,Blouse,Silk Blouse,1,82.67,82.67,Fall
2024-11-16,Pants,Casual Pants,1,128.32,128.32,Fall
2024-11-16,Dress,Business Formal Dress,1,269.87,269.87,Fall
2024-11-16,Blouse,Casual Top,2,100.91,201.82,Fall
2024-11-16,Pants,Jeans,1,100.18,100.18,Fall
2024-11-16,Blouse,Cotton Shirt,2,130.0,260.0,Fall
2024-11-16,Pants,Business Trousers,2,191.2,382.4,Fall
2024-11-16,Dress,Business Formal Dress,3,248.35,745.05,Fall
2024-11-16,Blouse,Casual Top,2,80.51,161.02,Fall
2024-11-16,Dress,Summer Floral Dress,2,89.67,179.34,Fall
2024-11-16,Dress,Casual Maxi Dress,2,189.6,379.2,Fall
2024-11-16,Pants,Wide Leg Pants,1,176.04,176.04,Fall
2024-11-16,Dress,Evening Cocktail Dress,3,174.99,524.97,Fall
2024-11-16,Dress,Casual Maxi Dress,3,192.86,578.58,Fall
2024-11-16,Dress,Casual Maxi Dress,3,180.43,541.29,Fall
2024-11-16,Blouse,Formal Blouse,3,105.24,315.71999999999997,Fall
2024-11-16,Pants,Casual Pants,1,172.77,172.77,Fall
2024-11-17,Pants,Wide Leg Pants,3,128.84,386.52,Fall
2024-11-17,Pants,Jeans,2,199.79,399.58,Fall
2024-11-17,Dress,Summer Floral Dress,1,237.07,237.07,Fall
2024-11-17,Pants,Casual Pants,2,135.55,271.1,Fall
2024-11-17,Blouse,Cotton Shirt,2,128.3,256.6,Fall
2024-11-17,Blouse,Casual Top,2,73.69,147.38,Fall
2024-11-17,Pants,Wide Leg Pants,2,166.08,332.16,Fall
2024-11-17,Pants,Business Trousers,1,134.03,134.03,Fall
2024-11-17,Blouse,Silk Blouse,1,113.55,113.55,Fall
2024-11-17,Blouse,Casual Top,2,60.5,121.0,Fall
2024-11-17,Pants,Wide Leg Pants,2,192.41,384.82,Fall
2024-11-17,Blouse,Casual Top,3,108.97,326.90999999999997,Fall
2024-11-18,Dress,Casual Maxi Dress,2,159.29,318.58,Fall
2024-11-18,Blouse,Cotton Shirt,1,95.6,95.6,Fall
2024-11-18,Blouse,Cotton Shirt,1,137.4,137.4,Fall
2024-11-18,Dress,Evening Cocktail Dress,2,173.79,347.58,Fall
2024-11-18,Pants,Business Trousers,2,202.35,404.7,Fall
2024-11-18,Pants,Jeans,1,191.34,191.34,Fall
2024-11-18,Pants,Casual Pants,1,119.7,119.7,Fall
